"island","REGION","mean","sd","median","n_cells","na_cells","time"
"Tutuila","SAMOA",40.5746014912923,1.86875851792268,40.5239219665527,6,0,2017-06-01
"Saipan","MARIAN",17.7518291473389,0.609197670154237,17.3658847808838,5,0,2017-06-01
"Tinian","MARIAN",18.1019769396101,0.733120648762109,18.025463104248,7,0,2017-06-01
"Jarvis","PRIAs",22.199248790741,1.71523450514337,22.1034412384033,4,0,2017-06-01
"Rota","MARIAN",17.5462787628174,0.298832533612978,17.3911895751953,5,0,2017-06-01
"Aguijan","MARIAN",18.3453798294067,0.587135821804581,18.3545780181885,6,0,2017-06-01
"Sarigan","MARIAN",14.4669790267944,0.351830974928175,14.5013146400452,4,0,2017-06-01
"Guguan","MARIAN",14.7996954917908,0.356247499725352,14.7390756607056,4,0,2017-06-01
"Pagan","MARIAN",15.906347990036,0.434885525585765,15.8870401382446,4,0,2017-06-01
"Agrihan","MARIAN",15.3708103497823,0.509597215039213,15.3561201095581,6,0,2017-06-01
"Asuncion","MARIAN",14.0647208690643,0.390638133838369,14.0195169448853,4,0,2017-06-01
"Farallon de Pajaros","MARIAN",14.2885115146637,0.573366263771869,14.2516961097717,4,0,2017-06-01
"Tau","SAMOA",39.9319915771484,2.50967016994446,39.8632698059082,6,0,2017-06-01
"Alamagan","MARIAN",15.2606534957886,0.473664644848158,15.2385301589966,4,0,2017-06-01
"Swains","SAMOA",31.8060970306396,1.08667417034253,31.6943387985229,4,0,2017-06-01
"Howland","PRIAs",17.3456497192383,0.209733250251357,17.352650642395,4,0,2017-06-01
"Laysan","NWHI",18.5170936584473,0.806785273912094,18.1717796325684,4,0,2017-06-01
"Nihoa","NWHI",14.4723965326945,0.617552406138528,14.6583566665649,3,1,2017-06-01
"Maug","MARIAN",14.3888430595398,0.319160261947093,14.4190716743469,4,0,2017-06-01
"Necker","NWHI",19.6168492635091,1.17905432277284,19.6586103439331,6,0,2017-06-01
"Ofu & Olosega","SAMOA",38.8684609731038,2.20432238498523,37.7755336761475,6,0,2017-06-01
"Baker","PRIAs",17.01916847229,0.320886248112173,16.94606590271,5,0,2017-06-01
"Hawaii","MHI",28.7792597611745,2.90272287696219,28.2561635971069,24,1,2017-07-01
"Maui","MHI",21.4504942297935,2.62583917838729,21.4899406433105,16,1,2017-07-01
"Oahu","MHI",21.2299818311419,1.2840290872988,20.9636602401733,14,1,2017-07-01
"Kauai","MHI",23.3868106206258,1.44976262301116,23.3987693786621,12,0,2017-07-01
"Molokai","MHI",19.8687547336925,1.62165526534941,20.0312347412109,11,1,2017-07-01
"Guam","MARIAN",20.706360244751,0.775688149304002,20.8803043365479,10,1,2017-07-01
"Lanai","MHI",20.1332308905465,2.14204694767639,20.8311614990234,7,1,2017-07-01
"Niihau","MHI",24.8973295688629,1.98524390303402,24.6935110092163,8,0,2017-07-01
"Tutuila","SAMOA",39.5786832173665,3.73173312226818,39.4437160491943,6,0,2017-07-01
"Saipan","MARIAN",21.1206123352051,0.306802965333212,21.054859161377,5,0,2017-07-01
"Tinian","MARIAN",21.2749993460519,0.297842951860518,21.3245372772217,7,0,2017-07-01
"Jarvis","PRIAs",29.2481307983398,2.5611462430387,29.2305192947388,4,0,2017-07-01
"Rota","MARIAN",20.5037605285645,0.191740895401934,20.3958473205566,5,0,2017-07-01
"Aguijan","MARIAN",21.2968924840291,0.309842226243544,21.297064781189,6,0,2017-07-01
"Sarigan","MARIAN",19.9041385650635,0.796827755692973,19.8813877105713,4,0,2017-07-01
"Guguan","MARIAN",17.2382607460022,0.709383319314941,17.2551555633545,4,0,2017-07-01
"Pagan","MARIAN",16.3192472457886,0.377340733952622,16.1527881622314,4,0,2017-07-01
"Agrihan","MARIAN",16.353488445282,0.553121992647756,16.3311538696289,6,0,2017-07-01
"Asuncion","MARIAN",15.6887624263763,0.337543730530262,15.68443775177,4,0,2017-07-01
"Farallon de Pajaros","MARIAN",14.9284319877625,0.1853458651847,14.9353885650635,4,0,2017-07-01
"Tau","SAMOA",35.5156841278076,2.57335316836353,35.6647663116455,6,0,2017-07-01
"Alamagan","MARIAN",16.4367861747742,0.299043563424737,16.4175586700439,4,0,2017-07-01
"Swains","SAMOA",53.3586006164551,0.991373186977874,53.4608497619629,4,0,2017-07-01
"Howland","PRIAs",27.642174243927,1.62955593434304,27.5087738037109,4,0,2017-07-01
"Laysan","NWHI",21.8815946578979,1.00967071330665,22.189826965332,4,0,2017-07-01
"Nihoa","NWHI",21.5284264882406,1.80463949991674,22.0619258880615,3,1,2017-07-01
"Maug","MARIAN",15.1138272285461,0.258691536731061,15.1773791313171,4,0,2017-07-01
"Necker","NWHI",19.7135384877523,1.34002867563925,20.2147932052612,6,0,2017-07-01
"Ofu & Olosega","SAMOA",34.9808127085368,2.85638591790134,34.3879814147949,6,0,2017-07-01
"Baker","PRIAs",23.6364322662354,0.425317847053685,23.8709659576416,5,0,2017-07-01
"Hawaii","MHI",28.7595310211182,4.02348442121905,27.638747215271,24,1,2017-08-01
"Maui","MHI",27.0519182682037,3.03951731150269,27.726170539856,16,1,2017-08-01
"Oahu","MHI",28.9984498705183,3.02575050962181,29.29616355896,14,1,2017-08-01
"Kauai","MHI",24.6639963785807,2.03491023783727,24.7176837921143,12,0,2017-08-01
"Molokai","MHI",26.1799977042458,3.49525473815762,26.5321731567383,11,1,2017-08-01
"Guam","MARIAN",14.1048985481262,0.353909168740386,14.0846028327942,10,1,2017-08-01
"Lanai","MHI",26.2197715214321,2.93789396275245,26.5321731567383,7,1,2017-08-01
"Niihau","MHI",24.6075768470764,1.09298104547162,24.7593078613281,8,0,2017-08-01
"Tutuila","SAMOA",36.2337481180827,3.73293267464509,36.946834564209,6,0,2017-08-01
"Saipan","MARIAN",15.5572170257568,0.320054912122685,15.5931243896484,5,0,2017-08-01
"Tinian","MARIAN",15.381742477417,0.334814183866374,15.1994152069092,7,0,2017-08-01
"Jarvis","PRIAs",24.6373953819275,1.74369132040492,24.6190986633301,4,0,2017-08-01
"Rota","MARIAN",14.2490875244141,0.234314082413455,14.16037940979,5,0,2017-08-01
"Aguijan","MARIAN",15.1151746114095,0.210573656791584,15.1635103225708,6,0,2017-08-01
"Sarigan","MARIAN",16.9017105102539,0.217264456434919,16.8983211517334,4,0,2017-08-01
"Guguan","MARIAN",16.1876976490021,0.175754326012502,16.1881484985352,4,0,2017-08-01
"Pagan","MARIAN",15.9740419387817,0.129546570416342,15.9343509674072,4,0,2017-08-01
"Agrihan","MARIAN",17.0583454767863,1.01750931628963,17.3203897476196,6,0,2017-08-01
"Asuncion","MARIAN",18.5303797721863,0.462575681727565,18.4740228652954,4,0,2017-08-01
"Farallon de Pajaros","MARIAN",18.6776180267334,0.301746197203073,18.7647619247437,4,0,2017-08-01
"Tau","SAMOA",36.4777545928955,1.73835498428198,35.7270736694336,6,0,2017-08-01
"Alamagan","MARIAN",16.0837390422821,0.115584901711798,16.0813589096069,4,0,2017-08-01
"Swains","SAMOA",59.0829372406006,0.916404461532115,59.0010433197021,4,0,2017-08-01
"Howland","PRIAs",26.4715623855591,1.07240402159191,26.3501348495483,4,0,2017-08-01
"Laysan","NWHI",19.2140197753906,1.01906950475697,19.1156101226807,4,0,2017-08-01
"Nihoa","NWHI",27.6363563537598,0.374867695429323,27.5934009552002,3,1,2017-08-01
"Maug","MARIAN",18.0652651786804,0.407437164669284,18.0411376953125,4,0,2017-08-01
"Necker","NWHI",23.162525177002,2.04857116974758,23.6017570495605,6,0,2017-08-01
"Ofu & Olosega","SAMOA",36.1854941050212,1.35175885476664,35.7270736694336,6,0,2017-08-01
"Baker","PRIAs",24.3154945373535,0.302980553907278,24.2636375427246,5,0,2017-08-01
"Hawaii","MHI",29.8573619524638,3.53662785156196,29.1432456970215,24,1,2017-09-01
"Maui","MHI",22.7311086654663,2.25088094184562,22.5369453430176,16,1,2017-09-01
"Oahu","MHI",24.8775810514178,2.79980817559067,25.6158123016357,14,1,2017-09-01
"Kauai","MHI",25.789652188619,2.07677159730735,24.9815368652344,12,0,2017-09-01
"Molokai","MHI",21.4372638355602,2.29015371804985,21.3032703399658,11,1,2017-09-01
"Guam","MARIAN",17.8230867385864,0.682987822023079,17.7924489974976,10,1,2017-09-01
"Lanai","MHI",20.4094467163086,1.61567537777789,20.7830619812012,7,1,2017-09-01
"Niihau","MHI",26.8733620643616,0.712524728413693,26.6959924697876,8,0,2017-09-01
"Tutuila","SAMOA",38.6447499593099,1.46845724824598,38.8502159118652,6,0,2017-09-01
"Saipan","MARIAN",20.954857635498,0.945126332932461,20.975492477417,5,0,2017-09-01
"Tinian","MARIAN",20.2899327959333,0.876446555084377,20.4203567504883,7,0,2017-09-01
"Jarvis","PRIAs",20.0081219673157,1.25097992579707,19.9392356872559,4,0,2017-09-01
"Rota","MARIAN",17.7579135894775,0.408470290227158,17.7307662963867,5,0,2017-09-01
"Aguijan","MARIAN",19.7729206085205,0.777564578748337,19.5651216506958,6,0,2017-09-01
"Sarigan","MARIAN",29.451310634613,0.835534526730474,29.3917255401611,4,0,2017-09-01
"Guguan","MARIAN",30.716784954071,0.652903705341667,30.9044170379639,4,0,2017-09-01
"Pagan","MARIAN",28.7353534698486,1.96254876695227,28.5611934661865,4,0,2017-09-01
"Agrihan","MARIAN",24.0437024434408,0.657113450059748,23.843786239624,6,0,2017-09-01
"Asuncion","MARIAN",23.0715818405151,0.397538652444531,23.0488548278809,4,0,2017-09-01
"Farallon de Pajaros","MARIAN",25.5865263938904,0.719459574403959,25.6096391677856,4,0,2017-09-01
"Tau","SAMOA",41.3002077738444,1.2827820457698,41.2460021972656,6,0,2017-09-01
"Alamagan","MARIAN",31.3848395347595,0.425549635061086,31.3178195953369,4,0,2017-09-01
"Swains","SAMOA",45.0217714309692,1.01336016630353,45.0503711700439,4,0,2017-09-01
"Howland","PRIAs",24.9437193870544,1.68257250198852,24.9263868331909,4,0,2017-09-01
"Laysan","NWHI",21.3122000694275,0.389617597913722,21.3722686767578,4,0,2017-09-01
"Nihoa","NWHI",27.8939654032389,1.93337037619303,27.5845985412598,3,1,2017-09-01
"Maug","MARIAN",23.9827275276184,1.02049090613508,23.9533071517944,4,0,2017-09-01
"Necker","NWHI",21.6940752665202,1.79096594948598,21.3210067749023,6,0,2017-09-01
"Ofu & Olosega","SAMOA",40.6722901662191,1.79429870295273,40.522102355957,6,0,2017-09-01
"Baker","PRIAs",22.9562545776367,0.54662540885446,23.2700157165527,5,0,2017-09-01
"Hawaii","MHI",37.7437324523926,4.17708554827391,38.2590618133545,24,1,2017-10-01
"Maui","MHI",27.9779990911484,3.73610892463839,28.6688528060913,16,1,2017-10-01
"Oahu","MHI",29.7774536950248,3.04417077163821,30.1054821014404,14,1,2017-10-01
"Kauai","MHI",35.8031438191732,3.47197284136735,34.3057422637939,12,0,2017-10-01
"Molokai","MHI",26.8526725769043,3.29109714418524,27.7233753204346,11,1,2017-10-01
"Guam","MARIAN",24.1045881271362,0.590289446920064,24.0260562896729,10,1,2017-10-01
"Lanai","MHI",27.4687470027379,3.34280253304328,28.4188289642334,7,1,2017-10-01
"Niihau","MHI",38.0212068557739,2.95144914894898,36.7109375,8,0,2017-10-01
"Tutuila","SAMOA",31.7539691925049,0.991317600934321,31.9615345001221,6,0,2017-10-01
"Saipan","MARIAN",31.6357982635498,2.04474025339547,31.7643928527832,5,0,2017-10-01
"Tinian","MARIAN",29.8779119764056,2.35181657918834,29.7610206604004,7,0,2017-10-01
"Jarvis","PRIAs",18.3685336112976,1.27264449764633,18.3919191360474,4,0,2017-10-01
"Rota","MARIAN",24.3734710693359,0.867200733504707,23.9775409698486,5,0,2017-10-01
"Aguijan","MARIAN",28.4534753163656,1.85881613491988,27.9195594787598,6,0,2017-10-01
"Sarigan","MARIAN",33.9068641662598,0.880772200870337,34.0293636322021,4,0,2017-10-01
"Guguan","MARIAN",31.9741492271423,0.944499423716575,31.8389024734497,4,0,2017-10-01
"Pagan","MARIAN",29.5014872550964,0.72107848518465,29.5353498458862,4,0,2017-10-01
"Agrihan","MARIAN",31.9121710459391,1.04473744929897,31.9983682632446,6,0,2017-10-01
"Asuncion","MARIAN",32.1215214729309,0.731085154420097,32.2425346374512,4,0,2017-10-01
"Farallon de Pajaros","MARIAN",29.7385411262512,0.53432972356401,29.6942014694214,4,0,2017-10-01
"Tau","SAMOA",31.7717428207397,0.88661914026466,31.5388116836548,6,0,2017-10-01
"Alamagan","MARIAN",31.2812728881836,0.985871932472467,31.3409070968628,4,0,2017-10-01
"Swains","SAMOA",29.5849304199219,1.06447410852748,29.6154069900513,4,0,2017-10-01
"Howland","PRIAs",21.7241454124451,1.17962904597398,21.5934839248657,4,0,2017-10-01
"Laysan","NWHI",45.9083232879639,4.48134101102735,47.4198970794678,4,0,2017-10-01
"Nihoa","NWHI",42.8692372639974,1.13509872120813,42.538818359375,3,1,2017-10-01
"Maug","MARIAN",31.1650533676147,0.558038601040491,31.1441030502319,4,0,2017-10-01
"Necker","NWHI",45.0110753377279,6.55384012247707,47.140043258667,6,0,2017-10-01
"Ofu & Olosega","SAMOA",30.7960014343262,1.19212062894559,30.9762897491455,6,0,2017-10-01
"Baker","PRIAs",18.416597366333,0.577399038937789,18.8004112243652,5,0,2017-10-01
"Hawaii","MHI",47.1412652333577,3.39069872622965,47.2908630371094,24,1,2017-11-01
"Maui","MHI",38.8197202682495,3.3504751188906,38.9368095397949,16,1,2017-11-01
"Oahu","MHI",45.3486796787807,5.10698654663683,44.8818111419678,14,1,2017-11-01
"Kauai","MHI",49.499934832255,4.77409862305498,49.0528888702393,12,0,2017-11-01
"Molokai","MHI",39.4876067421653,5.06212628766725,39.1389083862305,11,1,2017-11-01
"Guam","MARIAN",37.9282451629639,1.61894966133513,37.7942981719971,10,1,2017-11-01
"Lanai","MHI",39.9242428370884,5.83946274026,39.6293792724609,7,1,2017-11-01
"Niihau","MHI",52.1776041984558,3.82258237904305,52.3875560760498,8,0,2017-11-01
"Tutuila","SAMOA",16.8411998748779,0.647995465318181,16.8322219848633,6,0,2017-11-01
"Saipan","MARIAN",45.1736610412598,1.91156791037842,45.9645233154297,5,0,2017-11-01
"Tinian","MARIAN",44.5585899353027,1.43410046154933,44.1905632019043,7,0,2017-11-01
"Jarvis","PRIAs",25.0848050117493,1.79789709064314,24.9030389785767,4,0,2017-11-01
"Rota","MARIAN",39.0799896240234,1.37098646431516,38.5764045715332,5,0,2017-11-01
"Aguijan","MARIAN",44.2080465952555,1.47811538568561,43.8593826293945,6,0,2017-11-01
"Sarigan","MARIAN",52.5183277130127,0.57992230892479,52.6480960845947,4,0,2017-11-01
"Guguan","MARIAN",52.5474443435669,1.831678204229,52.8908634185791,4,0,2017-11-01
"Pagan","MARIAN",44.1900196075439,2.20448127890737,44.1532077789307,4,0,2017-11-01
"Agrihan","MARIAN",37.9873237609863,2.41209266486804,38.547779083252,6,0,2017-11-01
"Asuncion","MARIAN",36.8743324279785,0.785497078273051,36.7211132049561,4,0,2017-11-01
"Farallon de Pajaros","MARIAN",39.4718046188354,0.808874784017473,39.5236530303955,4,0,2017-11-01
"Tau","SAMOA",17.3400767644246,0.356290970241338,17.2589817047119,6,0,2017-11-01
"Alamagan","MARIAN",50.5386543273926,1.13686350116509,50.5350322723389,4,0,2017-11-01
"Swains","SAMOA",20.9374451637268,0.880155685451684,20.7972145080566,4,0,2017-11-01
"Howland","PRIAs",23.3170046806335,0.651231577646634,23.2796068191528,4,0,2017-11-01
"Laysan","NWHI",49.84068775177,5.60578196481834,49.3848705291748,4,0,2017-11-01
"Nihoa","NWHI",59.5443115234375,3.84697183890528,60.6738929748535,3,1,2017-11-01
"Maug","MARIAN",36.7669878005981,0.40369919098158,36.848087310791,4,0,2017-11-01
"Necker","NWHI",60.3298594156901,10.3345701965916,63.0556087493896,6,0,2017-11-01
"Ofu & Olosega","SAMOA",17.3500928878784,0.333867113206375,17.2348194122314,6,0,2017-11-01
"Baker","PRIAs",24.1729949951172,0.567382133873848,24.3110027313232,5,0,2017-11-01
"Hawaii","MHI",45.2783948580424,2.52261204950602,45.3473739624023,24,1,2017-12-01
"Maui","MHI",40.9676358699799,4.78069621056736,39.3867244720459,16,1,2017-12-01
"Oahu","MHI",49.6259302411761,7.67812022336134,50.1607398986816,14,1,2017-12-01
"Kauai","MHI",57.5950651168823,8.98510978791186,57.5328674316406,12,0,2017-12-01
"Molokai","MHI",43.7675378972834,5.80837554550859,42.5550651550293,11,1,2017-12-01
"Guam","MARIAN",42.701448059082,1.93505993152195,42.5257892608643,10,1,2017-12-01
"Lanai","MHI",37.9899297441755,1.98038051153991,37.8126983642578,7,1,2017-12-01
"Niihau","MHI",50.4098629951477,3.17794396948642,50.5365142822266,8,0,2017-12-01
"Tutuila","SAMOA",19.3945757548014,0.771359646484292,19.5251922607422,6,0,2017-12-01
"Saipan","MARIAN",50.22841796875,4.83010647056831,48.3031616210938,5,0,2017-12-01
"Tinian","MARIAN",49.0593092782157,1.96496582035305,48.6197471618652,7,0,2017-12-01
"Jarvis","PRIAs",25.5422787666321,2.33040231123909,25.5902376174927,4,0,2017-12-01
"Rota","MARIAN",44.2194557189941,1.29900963704963,43.6503295898438,5,0,2017-12-01
"Aguijan","MARIAN",48.7817573547363,2.12228468361533,48.2494659423828,6,0,2017-12-01
"Sarigan","MARIAN",60.2860221862793,1.66055739589385,60.2292518615723,4,0,2017-12-01
"Guguan","MARIAN",64.2567491531372,1.5753259653018,64.2227172851562,4,0,2017-12-01
"Pagan","MARIAN",62.3653583526611,0.736522534676775,62.2952156066895,4,0,2017-12-01
"Agrihan","MARIAN",46.022336324056,6.58251050505954,43.6618900299072,6,0,2017-12-01
"Asuncion","MARIAN",42.642279624939,2.28055891768267,43.0962409973145,4,0,2017-12-01
"Farallon de Pajaros","MARIAN",43.7484226226807,1.67286814970522,43.9613609313965,4,0,2017-12-01
"Tau","SAMOA",21.0577176411947,0.287137609658998,21.0772399902344,6,0,2017-12-01
"Alamagan","MARIAN",64.3938093185425,1.61232974916712,64.5070533752441,4,0,2017-12-01
"Swains","SAMOA",22.0875234603882,0.826889170715455,21.9665145874023,4,0,2017-12-01
"Howland","PRIAs",38.567741394043,1.16761069252569,38.5514984130859,4,0,2017-12-01
"Laysan","NWHI",66.2091121673584,10.8811140537942,65.8132476806641,4,0,2017-12-01
"Nihoa","NWHI",71.3234176635742,6.47399240193406,70.1830902099609,3,1,2017-12-01
"Maug","MARIAN",40.7678728103638,1.77584607311051,40.834005355835,4,0,2017-12-01
"Necker","NWHI",77.9020029703776,14.0881804564334,82.0658073425293,6,0,2017-12-01
"Ofu & Olosega","SAMOA",21.3505118687948,0.506500577438709,21.2701444625854,6,0,2017-12-01
"Baker","PRIAs",40.280883026123,0.775084805359713,40.1803703308105,5,0,2017-12-01
"Hawaii","MHI",39.4093246459961,8.60996643781159,37.1676979064941,24,1,2018-01-01
"Maui","MHI",38.0774246454239,8.35388433615603,36.1652011871338,16,1,2018-01-01
"Oahu","MHI",43.1501873561314,5.44714474357253,43.3751850128174,14,1,2018-01-01
"Kauai","MHI",42.9699021975199,12.5284503198336,44.5749759674072,12,0,2018-01-01
"Molokai","MHI",41.4291650598699,6.51632313410025,39.1893463134766,11,1,2018-01-01
"Guam","MARIAN",49.7473979949951,5.78019417084071,48.5948829650879,10,1,2018-01-01
"Lanai","MHI",36.8698210035052,4.13208516424354,36.892391204834,7,1,2018-01-01
"Niihau","MHI",40.1648366451263,7.84100593486812,39.6021327972412,8,0,2018-01-01
"Tutuila","SAMOA",19.1026970545451,0.454902952841758,18.9108734130859,6,0,2018-01-01
"Saipan","MARIAN",72.3158996582031,1.46589369973158,71.6322402954102,5,0,2018-01-01
"Tinian","MARIAN",74.8911557878767,3.41261158592074,74.1430053710938,7,0,2018-01-01
"Jarvis","PRIAs",32.4614696502686,3.01485893781799,32.6144638061523,4,0,2018-01-01
"Rota","MARIAN",63.8192848205566,6.25574588896216,62.4177322387695,5,0,2018-01-01
"Aguijan","MARIAN",76.1538111368815,3.13356505637789,76.9615097045898,6,0,2018-01-01
"Sarigan","MARIAN",73.3668632507324,2.65224683175353,72.469554901123,4,0,2018-01-01
"Guguan","MARIAN",77.9298324584961,0.967956472390794,78.1648368835449,4,0,2018-01-01
"Pagan","MARIAN",73.9620475769043,2.74981406708256,73.949462890625,4,0,2018-01-01
"Agrihan","MARIAN",78.0837338765462,3.56055728869247,77.7757225036621,6,0,2018-01-01
"Asuncion","MARIAN",77.5375633239746,4.4965021689575,77.3586769104004,4,0,2018-01-01
"Farallon de Pajaros","MARIAN",60.8986358642578,3.34789941049001,61.180908203125,4,0,2018-01-01
"Tau","SAMOA",21.1250642140706,0.400402880030179,21.0875377655029,6,0,2018-01-01
"Alamagan","MARIAN",76.8094825744629,2.15049203617189,77.2497482299805,4,0,2018-01-01
"Swains","SAMOA",30.7038035392761,0.882581497060656,30.7643337249756,4,0,2018-01-01
"Howland","PRIAs",44.150279045105,0.399099869739441,44.1545715332031,4,0,2018-01-01
"Laysan","NWHI",43.125862121582,5.57472485099425,42.4796161651611,4,0,2018-01-01
"Nihoa","NWHI",46.1938730875651,3.53299818459797,46.996654510498,3,1,2018-01-01
"Maug","MARIAN",66.3541231155396,5.77005474332025,66.1098537445068,4,0,2018-01-01
"Necker","NWHI",60.1092255910238,8.71084420315655,62.4642124176025,6,0,2018-01-01
"Ofu & Olosega","SAMOA",20.9084911346436,0.22805598438585,20.9391565322876,6,0,2018-01-01
"Baker","PRIAs",42.3771186828613,0.511727483439175,42.5896949768066,5,0,2018-01-01
"Hawaii","MHI",18.1031476259232,1.87819697471852,18.1931371688843,24,1,2018-02-01
"Maui","MHI",15.861877143383,1.93561307764212,15.5096487998962,16,1,2018-02-01
"Oahu","MHI",18.9834974833897,1.54985559522896,19.0005617141724,14,1,2018-02-01
"Kauai","MHI",24.3154559135437,5.41857841437412,22.4930868148804,12,0,2018-02-01
"Molokai","MHI",16.1324274756692,1.9619368920435,16.1634464263916,11,1,2018-02-01
"Guam","MARIAN",33.8994741439819,3.75157946712057,34.822717666626,10,1,2018-02-01
"Lanai","MHI",15.3303786686489,1.43236173603196,15.4724597930908,7,1,2018-02-01
